sim_id,step,time,model,theta,p,omega,v,u
0,19,1.9000000000000001,model_a,-0.5866377646790721,0.3118565604201659,-0.010181178874331169,0.06344482713036617,0.06767107546329498
0,19,1.9000000000000001,model_b,-2.1458113862274946,-3.0871442486021854,1.3855559241211144,4.753409484539973,-6.050571441650391
0,19,1.9000000000000001,model_rnn,8.407209110536808,55.767967049062115,124.55664861098094,692.5454641483958,-0.9622892141342163
0,20,2.0,model_a,-0.5554521086370555,0.31576194342663716,-0.003836696161294551,0.048271672570923074,0.029974909499287605
0,20,2.0,model_b,-2.4545258110877133,-3.760593012852093,1.8608968725751116,6.463725253071564,-8.037714004516602
0,20,2.0,model_rnn,13.98400581544302,87.87203804335479,193.81119502582052,1077.9631066696788,-0.9622892141342163
0,21,2.1,model_a,-0.5238759142943918,0.31443896571932883,0.0009904710957977566,0.03556751203323856,0.002299787476658821
0,21,2.1,model_b,-2.8305851123729227,-4.655988891999975,2.507269397882268,8.783536076766799,-10.742777824401855
0,21,2.1,model_rnn,22.7712096197785,137.90355520223795,301.60750569278844,1677.8695405914743,-0.9622892141342163
0,22,2.2,model_a,-0.492432017722459,0.30939903083040043,0.004547222299121613,0.025394509450814763,-0.01742948405444622
0,22,2.2,model_b,-3.2961840015729202,-5.854093792587902,3.385623005558948,11.929884208856201,-14.435423851013184
0,22,2.2,model_rnn,36.561565140002294,215.83845259011,469.39445975193587,2611.6299964042796,-0.9622892141342163
0,23,2.3000000000000003,model_a,-0.4614921146394189,0.30181476078874403,0.00708667324420309,0.017572558670001306,-0.031142069026827812
0,23,2.3000000000000003,model_b,-3.8815933808317107,-7.466932312291092,4.578611426444568,16.190951449682267,-19.441862106323242
0,23,2.3000000000000003,model_rnn,58.145410399013294,337.20438766553286,730.5574593923639,4065.0376945331705,-0.9622892141342163
0,24,2.4000000000000004,model_a,-0.4313106385605445,0.2925543717514871,0.00884392911120322,0.011780466984591603,-0.040497153997421265
0,24,2.4000000000000004,model_b,-4.62828661206082,-9.641701840848327,6.197706571412795,21.969452506296417,-26.042949676513672
0,24,2.4000000000000004,model_rnn,91.86584916556657,526.1703325264693,1137.061228845681,6327.281708094912,-0.9622892141342163
0,25,2.5,model_a,-0.4020552013853958,0.2822314818403035,0.010021975809662381,0.007636376617225115,-0.04683089256286621
0,25,2.5,model_b,-5.592456796145653,-12.544184151996433,8.394651822042437,29.894713648091276,-34.98862075805664
0,25,2.5,model_rnn,144.4828824182135,820.3555547658084,1769.789399655172,9848.487825074813,-0.9622892141342163
0,26,2.6,model_a,-0.3738320532013655,0.2712598867368037,0.010785613471384892,0.004756045404101562,-0.051153942942619324
0,26,2.6,model_b,-6.846875211345296,-16.432920822212854,11.384123186851564,40.7358503418873,-47.1650505065918
0,26,2.6,model_rnn,226.51843789479435,1278.3148460177686,2754.6381821626533,15329.28149666098,-0.9622892141342163
0,27,2.7,model_a,-0.3467060645276851,0.25990616445212683,0.01126121801179505,0.0027908380223346206,-0.05418170988559723
0,27,2.7,model_b,-8.490167293566582,-21.665471717501546,15.457708221040296,55.5402892002419,-63.68431091308594
0,27,2.7,model_rnn,354.3499224965712,1991.1893577331928,4287.566331828752,23860.19349411001,-0.9622892141342163
0,28,2.8000000000000003,model_a,-0.32071544808247243,0.24833576097644935,0.01154030181402851,0.0014488322301496707,-0.05638366937637329
0,28,2.8000000000000003,model_b,-10.656714465316737,-28.71712244875797,21.011737141064486,75.7754061971472,-85.9362564086914
0,28,2.8000000000000003,model_rnn,553.4688582698905,3100.8412477411443,6673.585681239752,37138.64625756482,-0.9622892141342163
0,29,2.9000000000000004,model_a,-0.2958818719848275,0.23665022170894315,0.011685185037043478,0.0005025081237256292,-0.05803960561752319
0,29,2.9000000000000004,model_b,-13.528426710192534,-38.20124489748413,28.589277760779208,103.53421185844184,-116.31426239013672
0,29,2.9000000000000004,model_rnn,863.5529830440049,4828.080445448511,10387.450306996234,57806.69539535765,-0.9622892141342163
0,30,3.0,model_a,-0.2722168498139332,0.22491503733297638,0.011735435849416042,-0.00021313769524835754,
0,30,3.0,model_b,-17.348551199940946,-51.01000119742049,38.942698946623395,141.54299073238292,
0,30,3.0,model_rnn,1346.3610275888561,7516.599904222311,16168.119846532,89976.72782568865,
1,0,0.0,model_a,0.0006722781959627167,0.4301905607969424,-0.08986926199445007,0.023097522246260216,1.2331715822219849
1,0,0.0,model_b,0.0006722781959627167,0.4301905607969424,-0.08986926199445007,0.023097522246260216,0.9739616513252258
1,0,0.0,model_rnn,0.0006722781959627167,0.4301905607969424,-0.08986926199445007,0.023097522246260216,0.11823594570159912
1,1,0.1,model_a,0.04369133427565696,0.6225296325072784,-0.08755950976982405,0.2838933202570195,0.9158157706260681
1,1,0.1,model_b,0.04369133427565696,0.5754052670702476,-0.08755950976982405,0.16605648567135284,0.8836318850517273
1,1,0.1,model_rnn,0.04369133427565696,0.41983433378787227,-0.08755950976982405,-0.22295642010514788,0.2873542904853821
1,2,0.2,model_a,0.10594429752638482,0.7542902433339912,-0.05917017774412209,0.3988700079402836,0.506173312664032
1,2,0.2,model_b,0.10123186098268172,0.7021725109504992,-0.07095386120268876,0.2685465375999065,0.8263355493545532
1,2,0.2,model_rnn,0.08567476765444419,0.4410297019617015,-0.10985515178033883,-0.3844556852021067,0.40810662508010864
1,3,0.30000000000000004,model_a,0.18137332185978394,0.8167682806366298,-0.019283176950093725,0.41015174156393447,0.09456643462181091
1,3,0.30000000000000004,model_b,0.17144911207773164,0.8206548070243791,-0.044099207442698116,0.39100149908601456,0.7892171740531921
1,3,0.30000000000000004,model_rnn,0.12977773785061436,0.47783246375467775,-0.1483007203005495,-0.5615475991613993,0.5658358335494995
1,4,0.4,model_a,0.26305014992344694,0.8139408825445282,0.021731997206299723,0.3558498836082608,-0.2637780010700226
1,4,0.4,model_b,0.2535145927801695,0.9374108536299725,-0.004999057534096657,0.5749296840431652,0.6659443974494934
1,4,0.4,model_rnn,0.17756098422608213,0.5323640849173047,-0.20445548021668944,-0.7884913123718081,0.7154462337493896
1,5,0.5,model_a,0.34444423817789976,0.7569812807409316,0.057316985567125806,0.2666668078547363,-0.5377004146575928
1,5,0.5,model_b,0.34725567814316677,1.040082419471361,0.05249391087021987,0.819427752080721,0.4045599102973938
1,5,0.5,model_rnn,0.2307973927178126,0.5980922340055277,-0.28330461145387026,-1.125005098784754,0.8867318630218506
1,6,0.6000000000000001,model_a,0.4201423662519929,0.660771116288789,0.08398366635259943,0.1665113754730939,-0.718842625617981
1,6,0.6000000000000001,model_b,0.45126392009030286,1.1087335335046582,0.13443668607829198,1.1197034500914889,-0.03666042536497116
1,6,0.6000000000000001,model_rnn,0.29060661611836536,0.6726874854023799,-0.3958051213323457,-1.6325104299377304,1.052550196647644
1,7,0.7000000000000001,model_a,0.48621947788087183,0.540508326651034,0.10063480389990882,0.0715383004966954,-0.812382698059082
1,7,0.7000000000000001,model_b,0.5621372734407687,1.1178246440522492,0.2464070310874409,1.4717907194754412,-0.5148168802261353
1,7,0.7000000000000001,model_rnn,0.35787536465860337,0.7459994899864624,-0.5590561643261187,-2.4188279204660397,1.1963863372802734
1,8,0.8,model_a,0.5402703105459752,0.40987958368128974,0.10778863394957837,-0.008564557382889693,-0.892441987991333
1,8,0.8,model_b,0.6739197378459936,1.0697511261150598,0.393586103034985,1.955240348757121,-1.1512517929077148
1,8,0.8,model_rnn,0.4324753136572496,0.8004896226618909,-0.8009389563727227,-3.652142599934515,1.2745699882507324
1,9,0.9,model_a,0.5812582689141041,0.26898572369618823,0.1069321782112894,-0.09681168779967314,-0.9277628660202026
1,9,0.9,model_b,0.7808948504574995,0.9461896450103948,0.5891101379106971,2.610487793946729,-1.9675425291061401
1,9,0.9,model_rnn,0.5125242759234387,0.8035465523549989,-1.1661532163661743,-5.606633214868271,1.2971389293670654
1,10,1.0,model_a,0.6081568412837229,0.12400586571832242,0.09725100943132209,-0.19737561902219125,-0.8759398460388184
1,10,1.0,model_b,0.875513814958539,0.7287389015432388,0.8501589173053701,3.5099545634002403,-3.083914041519165
1,10,1.0,model_rnn,0.5928789311589386,0.713029107726392,-1.7268165378530016,-8.68981418498316,1.3025836944580078
1,11,1.1,model_a,0.6205574278555552,-0.011501710226615808,0.07751344752910297,-0.29797204231287316,-0.7229992747306824
1,11,1.1,model_b,0.9483877051128629,0.3820677593826931,1.201154373645394,4.725815156047015,-4.610979080200195
1,11,1.1,model_rnn,0.6641818419315778,0.4752836330501302,-2.5957979563513174,-13.51466179021733,1.3033158779144287
1,12,1.2000000000000002,model_a,0.6194072568328937,-0.12201430272200021,0.04771624329781565,-0.3844217527048815,-0.4703192710876465
1,12,1.2000000000000002,model_b,0.9865944810511321,-0.14209330654305363,1.6737358892500955,6.357719551037161,-6.570713043212891
1,12,1.2000000000000002,model_rnn,0.7117102052365908,0.009719503800753815,-3.94726413537305,-21.038016984915892,1.3033571243286133
1,13,1.3,model_a,0.6072058265606937,-0.1925431340626878,0.009274068027327498,-0.4438884527162258,-0.13192445039749146
1,13,1.3,model_b,0.9723851503968267,-0.886673236423523,2.3095078443538117,8.596181896899937,-9.076150894165039
1,13,1.3,model_rnn,0.7126821556166661,-0.8086107693506941,-6.051065833864639,-32.75431210053929,1.3033500909805298
1,14,1.4000000000000001,model_a,0.5879515131544248,-0.2105437557213062,-0.035114777244295084,-0.4661821963442605,0.2649024724960327
1,14,1.4000000000000001,model_b,0.8837178267544744,-1.903248569284045,3.1691260340438054,11.712014692933838,-12.417730331420898
1,14,1.4000000000000001,model_rnn,0.6318210786815968,-2.1743949042002693,-9.326497043918568,-50.9934508423308,1.3033404350280762
1,15,1.5,model_a,0.5668971375822942,-0.16793876982479974,-0.08173299687872114,-0.44567268986540554,0.6819266676902771
1,15,1.5,model_b,0.6933929698260699,-3.2790454306754855,4.340327503337189,16.035481093527714,-17.044036865234375
1,15,1.5,model_rnn,0.4143815882615698,-4.390846285695154,-14.425842128151649,-79.38390039477281,1.3033413887023926
1,16,1.6,model_a,0.5501032605998142,-0.06275524609357817,-0.1263002658652617,-0.38288744357360543,1.0741604566574097
1,16,1.6,model_b,0.36548842675852133,-5.157803164294771,5.94387561268996,21.970467722593924,-23.411048889160156
1,16,1.6,model_rnn,-0.024703040307945567,-7.930013019684342,-22.36423216762893,-123.57427881747203,1.303339958190918
1,17,1.7000000000000002,model_a,0.5438277359904564,0.09990920933985756,-0.16458901022262223,-0.2855482253009482,1.3956650495529175
1,17,1.7000000000000002,model_b,-0.15029188967095575,-7.7312618834818965,8.140922384949352,30.096677877046957,-32.109378814697266
1,17,1.7000000000000002,model_rnn,-0.8177043422763798,-13.526698836734191,-34.72166004937613,-192.35711362518333,1.3033394813537598
1,18,1.8,model_a,0.5538186569244422,0.3078281253060856,-0.19314383275271707,-0.1688462144753361,1.6064085960388184
1,18,1.8,model_b,-0.9234180780191454,-11.251969432217528,11.150590172654049,41.236550864333076,-44.0526237487793
1,18,1.8,model_rnn,-2.170374225949799,-22.324665531393755,-53.95737141189447,-299.41823106585315,1.3033394813537598
1,19,1.9000000000000001,model_a,0.5846014694550508,0.5426433896905707,-0.21002845420025068,-0.054840145707038546,1.6794248819351196
1,19,1.9000000000000001,model_b,-2.0486150212408982,-16.075397832928818,15.274245259087357,56.49196299367375,-60.436275482177734
1,19,1.9000000000000001,model_rnn,-4.402840779089175,-36.104214879411664,-83.89919451847979,-466.05983619252066,1.3033394813537598
1,20,2.0,model_a,0.6388658084241078,0.7819461177262801,-0.21551246877095454,0.029025405502524193,1.6073859930038452
1,20,2.0,model_b,-3.65615480453378,-22.687334717275377,20.923441558454734,77.3772143277602,-82.89868927001953
1,20,2.0,model_rnn,-8.013262267030342,-57.6364257456859,-130.50517813773186,-725.4390646348078,1.3033394813537598
1,21,2.1,model_a,0.7170604201967358,1.0023309890092846,-0.21260992822070213,0.05215354944393602,1.4076824188232422
1,21,2.1,model_b,-5.924888276261317,-31.752571006135568,28.661162991230754,105.9672193828189,-113.68299102783203
1,21,2.1,model_rnn,-13.776904841598931,-91.23452979562002,-203.04908460121266,-1129.165355604231,1.3033394813537598
1,22,2.2,model_a,0.8172935190976642,1.1831745949379873,-0.20739457327630853,-0.01648036113673379,1.1252039670944214
1,22,2.2,model_b,-9.100145376874874,-44.181113115127786,39.25788492951264,145.10291208160135,-155.86001586914062
1,22,2.2,model_rnn,-22.90035782116093,-143.61213454953375,-315.9656201616358,-1757.5693419738082,1.3033394813537598
1,23,2.3000000000000003,model_a,0.935610978591463,1.3107663290911242,-0.2090426093899819,-0.20549484015547348,0.8322530388832092
1,23,2.3000000000000003,model_b,-13.518256688387652,-61.2187350997835,53.768176137672775,198.67312630143465,-213.63319396972656
1,23,2.3000000000000003,model_rnn,-37.26157127611431,-225.21905685222737,-491.7225543590166,-2735.686488511594,1.3033394813537598
1,24,2.4000000000000004,model_a,1.0666876115005754,1.3823368948806911,-0.22959209340552925,-0.5386291412526543,0.6253741383552551
1,24,2.4000000000000004,model_b,-19.640130198366002,-84.5708353030638,73.63548876781624,272.00085560232833,-292.75640869140625
1,24,2.4000000000000004,model_rnn,-59.783476961337044,-352.3205616799719,-765.291203210176,-4258.13579229888,1.3033394813537598
1,25,2.5,model_a,1.2049213009886446,1.40950141517955,-0.28345500753079467,-1.033144452330548,0.6193310618400574
1,25,2.5,model_b,-28.097213728672383,-116.57199505300841,100.83557432804908,372.37194629330907,-401.10552978515625
1,25,2.5,model_rnn,-95.01553312933424,-550.2337189577663,-1191.1047824400641,-6627.843738464188,1.3033394813537598
1,26,2.6,model_a,1.3458714425065996,1.420675352952823,-0.38676945276384944,-1.6995982704912513,0.9389416575431824
1,26,2.6,model_b,-39.754413233973224,-160.41802104009753,138.07276895738,509.75888609761165,-549.4610595703125
1,26,2.6,model_rnn,-150.03890502511086,-858.364826501254,-1853.889156286483,-10316.318538727994,1.3033394813537598
1,27,2.7,model_a,1.487938977801882,1.4621351801466553,-0.5567292798129746,-2.5434206291397095,1.7099636793136597
1,27,2.7,model_b,-55.79621533798298,-220.4835825447429,189.04865756714116,697.8114165371743,-752.5791625976562
1,27,2.7,model_rnn,-235.87538767523625,-1338.0502110165978,-2885.5210101592825,-16057.467608126473,1.3033394813537598
1,28,2.8000000000000003,model_a,1.6341524958165474,1.5975819802732014,-0.8110713427269456,-3.56859153153321,3.0520224571228027
1,28,2.8000000000000003,model_b,-77.84457359245727,-302.75696693498566,258.8297992208586,955.2124562519251,-1030.6572265625
1,28,2.8000000000000003,model_rnn,-369.680408776896,-2084.7605160739618,-4491.26777097193,-24993.625439275667,1.3033394813537598
1,29,2.9000000000000004,model_a,1.7939106938438676,1.906564301026242,-1.1679304958802665,-4.782914763518777,5.070111274719238
1,29,2.9000000000000004,model_b,-108.12027028595583,-415.4350685940959,354.35104484605114,1307.5342029826359,-1411.34130859375
1,29,2.9000000000000004,model_rnn,-578.1564603842921,-3247.096802744502,-6990.6303148994975,-38902.84750111075,1.3033394813537598
1,30,3.0,model_a,1.984567123946492,2.481423238942727,-1.6462219722321443,-6.206631725981953,
1,30,3.0,model_b,-149.66377714536543,-569.7379659606777,485.10446514431476,1789.778167755905,
1,30,3.0,model_rnn,-902.8661406587423,-5056.358176989478,-10880.915065010573,-60552.69554637727,
2,0,0.0,model_a,0.10753799767256428,-0.20840491790831592,0.06378519758191885,-7.049950466403443e-05,-0.8082017302513123
2,0,0.0,model_b,0.10753799767256428,-0.20840491790831592,0.06378519758191885,-7.049950466403443e-05,-0.45590245723724365
2,0,0.0,model_rnn,0.10753799767256428,-0.20840491790831592,0.06378519758191885,-7.049950466403443e-05,0.05925735831260681
2,1,0.1,model_a,0.08669750588173268,-0.33449323964842625,0.06377814763145244,-0.15910157921214285,-0.6504238247871399
2,1,0.1,model_b,0.08669750588173268,-0.27044523181446856,0.06377814763145244,0.0010536703000527392,-0.4878070652484894
2,1,0.1,model_rnn,0.08669750588173268,-0.17678917734750574,0.06377814763145244,0.23524532244901475,-0.09641990065574646
2,2,0.2,model_a,0.053248181916890056,-0.4296046151712397,0.04786798971023815,-0.24069178761197826,-0.40597549080848694
2,2,0.2,model_b,0.05965298270028582,-0.3371585541957334,0.06388351466145771,-0.009525143569957206,-0.5043633580207825
2,2,0.2,model_rnn,0.06901858814698211,-0.1740528533971086,0.08730267987635391,0.3983297631246189,-0.22235557436943054
2,3,0.30000000000000004,model_a,0.010287720399766082,-0.4827970417545594,0.023798810949040326,-0.25643927022876045,-0.1518768072128296
2,3,0.30000000000000004,model_b,0.025937127280712485,-0.40563946352854163,0.06293100030446198,-0.024266436492941634,-0.4912666082382202
2,3,0.30000000000000004,model_rnn,0.05161330280727125,-0.18797332855469429,0.1271356561888158,0.577393540236291,-0.35358014702796936
2,4,0.4,model_a,-0.03799198377568986,-0.4952599169792404,-0.0018451160738357196,-0.2293057490865828,0.07480260729789734
2,4,0.4,model_b,-0.01462681907214168,-0.47074763828864796,0.06050435665516782,-0.03290819585811455,-0.45186200737953186
2,4,0.4,model_rnn,0.03281596995180182,-0.21484972380541323,0.1848750102124449,0.8216431949745802,-0.47505757212638855
2,5,0.5,model_a,-0.0875179754736139,-0.4731402720099968,-0.024775690982494002,-0.17851959852783778,0.2538028061389923
2,5,0.5,model_b,-0.06170158290100648,-0.5281557296794671,0.05721353706935636,-0.02824096194857198,-0.43179282546043396
2,5,0.5,model_rnn,0.011330997571260493,-0.24788783521494562,0.2670393297099029,1.191934941963516,-0.5993611812591553
2,6,0.6000000000000001,model_a,-0.1348320026746136,-0.4250103111029667,-0.04262765083527778,-0.1188685201022098,0.3777700364589691
2,6,0.6000000000000001,model_b,-0.1145171558689532,-0.5817500526093686,0.054389440874499165,-0.02209964341280249,-0.4175790548324585
2,6,0.6000000000000001,model_rnn,-0.013457785950234072,-0.280960526535491,0.3862328239062545,1.7634262833668033,-0.710301399230957
2,7,0.7000000000000001,model_a,-0.17733303378491028,-0.35999090188092187,-0.05451450284549876,-0.060717833207340616,0.44837483763694763
2,7,0.7000000000000001,model_b,-0.17269216112989005,-0.6325397762746654,0.052179476533218916,-0.01586429981104856,-0.40024107694625854
2,7,0.7000000000000001,model_rnn,-0.04155383860378317,-0.30173980550259116,0.5625754522429349,2.657658162738258,-0.8009089231491089
2,8,0.8,model_a,-0.21333212397300247,-0.2864962485948938,-0.06058628616623282,-0.010494168754836497,0.4728652834892273
2,8,0.8,model_b,-0.2359461387573566,-0.6798438060579669,0.05059304655211406,-0.006327289844437228,-0.39224424958229065
2,8,0.8,model_rnn,-0.07172781915404229,-0.2914769648864155,0.8283412685167608,4.061516902608961,-0.8721451759338379
2,9,0.9,model_a,-0.24198174883249185,-0.21150982262435922,-0.06163570304171647,0.02858581090688672,0.46125707030296326
2,9,0.9,model_b,-0.3039305193631533,-0.7252571320183923,0.04996031756767034,0.0040506052298929784,-0.3828243315219879
2,9,0.9,model_rnn,-0.10087551564268385,-0.2233124560357243,1.234492958777657,6.261235651020734,-0.9236986637115479
2,10,1.0,model_a,-0.2631327310949278,-0.14027903189456797,-0.0587771219510278,0.055704522771341886,0.42424070835113525
2,10,1.0,model_b,-0.3764562325649925,-0.7683005228005166,0.050365378090659635,0.01880412586634378,-0.3528992533683777
2,10,1.0,model_rnn,-0.12320676124625628,-0.057196618517365794,1.8606165238797305,9.700878899307579,-0.9519339799880981
2,11,1.1,model_a,-0.2771606342843846,-0.07631011743336019,-0.05320666967389361,0.07166822307127593,0.37176477909088135
2,11,1.1,model_b,-0.4532862848450442,-0.805011871984285,0.05224579067729401,0.05038312103479767,-0.351581871509552
2,11,1.1,model_rnn,-0.12892642309799285,0.268125559210866,2.8307044138104884,15.072506602909305,-0.9611126184463501
2,12,1.2000000000000002,model_a,-0.2847916460277206,-0.021556579261182568,-0.046039847366766015,0.07823556461207343,0.31221169233322144
2,12,1.2000000000000002,model_b,-0.5337874720434727,-0.8403129403065669,0.05728410278077378,0.09009486691177845,-0.37019187211990356
2,12,1.2000000000000002,model_rnn,-0.10211386717690625,0.8451626898112253,4.337955074101419,23.450087596763364,-0.9622988700866699
2,13,1.3,model_a,-0.2869473039538389,0.023289384946414055,-0.03821629090555867,0.07758637224408993,0.25203293561935425
2,13,1.3,model_b,-0.6178187660741293,-0.877008086471085,0.06629358947195163,0.13866316992102787,-0.40954554080963135
2,13,1.3,model_rnn,-0.017597598195783715,1.8143701855822136,6.682963833777755,36.5007831400986,-0.962288498878479
2,14,1.4000000000000001,model_a,-0.2846183654591975,0.05846989127693209,-0.030457653681149676,0.07193483945987349,0.19572508335113525
2,14,1.4000000000000001,model_b,-0.7055195747212378,-0.9177816421506496,0.08015990646405442,0.1991043056948434,-0.4732765555381775
2,14,1.4000000000000001,model_rnn,0.16383942036243765,3.392760831877304,10.333042147787616,56.819590771550246,-0.9622879028320312
